rank,interval_id,site_id,profile_id,date_start,date_end,reconstruction_error,anomaly_threshold,is_autoencoder_anomaly,anomaly_note_ru
253,nizhniy_urakov_profile_1_2019-08-13_2020-09-16,nizhniy_urakov,nizhniy_urakov_profile_1,2019-08-13,2020-09-16,0.012281388336519792,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
254,nizhniy_urakov_profile_3_2019-08-13_2020-09-16,nizhniy_urakov,nizhniy_urakov_profile_3,2019-08-13,2020-09-16,0.012281388336519792,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
255,nizhniy_urakov_profile_2_2019-08-13_2020-09-16,nizhniy_urakov,nizhniy_urakov_profile_2,2019-08-13,2020-09-16,0.012281388336519792,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
256,nizhniy_urakov_profile_4_2019-08-13_2020-09-16,nizhniy_urakov,nizhniy_urakov_profile_4,2019-08-13,2020-09-16,0.012281388336519792,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
257,pichuga_yuzhny_profile_4_2017-06-19_2019-10-07,pichuga_yuzhny,pichuga_yuzhny_profile_4,2017-06-19,2019-10-07,0.012216008517631499,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
258,pichuga_yuzhny_profile_5_2017-06-19_2019-10-07,pichuga_yuzhny,pichuga_yuzhny_profile_5,2017-06-19,2019-10-07,0.012216008517631499,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
259,burty_profile_2_2014-07-09_2015-07-14,burty,burty_profile_2,2014-07-09,2015-07-14,0.012118222961469992,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
260,burty_profile_1_2014-07-09_2015-07-14,burty,burty_profile_1,2014-07-09,2015-07-14,0.012118222961469992,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
261,burty_profile_3_2014-07-09_2015-07-14,burty,burty_profile_3,2014-07-09,2015-07-14,0.012118222961469992,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
262,proleyskiy_profile_2_2014-07-08_2015-07-13,proleyskiy,proleyskiy_profile_2,2014-07-08,2015-07-13,0.01211495481878599,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
263,proleyskiy_profile_3_2014-07-08_2015-07-13,proleyskiy,proleyskiy_profile_3,2014-07-08,2015-07-13,0.01211495481878599,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
264,proleyskiy_profile_1_2014-07-08_2015-07-13,proleyskiy,proleyskiy_profile_1,2014-07-08,2015-07-13,0.01211495481878599,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
265,novonikolskoe_profile_50_1986-10-31_1991-10-17,novonikolskoe,novonikolskoe_profile_50,1986-10-31,1991-10-17,0.012083135116180662,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
266,novonikolskoe_profile_51_1986-10-31_1991-10-17,novonikolskoe,novonikolskoe_profile_51,1986-10-31,1991-10-17,0.012083135116180662,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
267,novonikolskoe_profile_49_1986-10-31_1991-10-17,novonikolskoe,novonikolskoe_profile_49,1986-10-31,1991-10-17,0.012083135116180662,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
268,novonikolskoe_profile_50_2024-07-15_2025-10-01,novonikolskoe,novonikolskoe_profile_50,2024-07-15,2025-10-01,0.011851810062539339,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
269,novonikolskoe_profile_51_2024-07-15_2025-10-01,novonikolskoe,novonikolskoe_profile_51,2024-07-15,2025-10-01,0.011851810062539339,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
270,novonikolskoe_profile_49_2024-07-15_2025-10-01,novonikolskoe,novonikolskoe_profile_49,2024-07-15,2025-10-01,0.011851810062539339,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
271,molchanovka_profile_59_2013-07-10_2014-07-11,molchanovka,molchanovka_profile_59,2013-07-10,2014-07-11,0.011834364974439793,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
272,molchanovka_profile_58_2013-07-10_2014-07-11,molchanovka,molchanovka_profile_58,2013-07-10,2014-07-11,0.011834364974439793,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
273,molchanovka_profile_57_2013-07-10_2014-07-11,molchanovka,molchanovka_profile_57,2013-07-10,2014-07-11,0.011834364974439793,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
274,novonikolskoe_profile_50_2023-08-14_2024-07-15,novonikolskoe,novonikolskoe_profile_50,2023-08-14,2024-07-15,0.011807552217450869,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
275,novonikolskoe_profile_51_2023-08-14_2024-07-15,novonikolskoe,novonikolskoe_profile_51,2023-08-14,2024-07-15,0.011807552217450869,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
276,novonikolskoe_profile_49_2023-08-14_2024-07-15,novonikolskoe,novonikolskoe_profile_49,2023-08-14,2024-07-15,0.011807552217450869,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
277,pichuga_yuzhny_profile_4_2009-07-14_2011-09-16,pichuga_yuzhny,pichuga_yuzhny_profile_4,2009-07-14,2011-09-16,0.01178859725539325,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
278,novonikolskoe_profile_50_2020-09-07_2023-08-14,novonikolskoe,novonikolskoe_profile_50,2020-09-07,2023-08-14,0.011739097863469264,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
279,novonikolskoe_profile_51_2020-09-07_2023-08-14,novonikolskoe,novonikolskoe_profile_51,2020-09-07,2023-08-14,0.011739097863469264,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
280,novonikolskoe_profile_49_2020-09-07_2023-08-14,novonikolskoe,novonikolskoe_profile_49,2020-09-07,2023-08-14,0.011739097863469264,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
281,pichuga_yuzhny_profile_4_2005-07-15_2006-07-18,pichuga_yuzhny,pichuga_yuzhny_profile_4,2005-07-15,2006-07-18,0.0117320505358029,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
282,novonikolskoe_profile_50_2019-09-10_2020-09-07,novonikolskoe,novonikolskoe_profile_50,2019-09-10,2020-09-07,0.011655781915269907,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
283,novonikolskoe_profile_51_2019-09-10_2020-09-07,novonikolskoe,novonikolskoe_profile_51,2019-09-10,2020-09-07,0.011655781915269907,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
284,nizhniy_urakov_profile_4_1993-05-27_1995-07-21,nizhniy_urakov,nizhniy_urakov_profile_4,1993-05-27,1995-07-21,0.011569473652524965,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
285,nizhniy_urakov_profile_1_1993-05-27_1995-07-21,nizhniy_urakov,nizhniy_urakov_profile_1,1993-05-27,1995-07-21,0.011569473652524965,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
286,nizhniy_urakov_profile_2_1993-05-27_1995-07-21,nizhniy_urakov,nizhniy_urakov_profile_2,1993-05-27,1995-07-21,0.011569473652524965,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
287,nizhniy_urakov_profile_3_1993-05-27_1995-07-21,nizhniy_urakov,nizhniy_urakov_profile_3,1993-05-27,1995-07-21,0.011569473652524965,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
288,nizhniy_urakov_profile_3_1995-10-13_1999-07-08,nizhniy_urakov,nizhniy_urakov_profile_3,1995-10-13,1999-07-08,0.011275035926082247,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
289,nizhniy_urakov_profile_2_1995-10-13_1999-07-08,nizhniy_urakov,nizhniy_urakov_profile_2,1995-10-13,1999-07-08,0.011275035926082247,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
290,molchanovka_profile_57_2003-07-23_2004-07-27,molchanovka,molchanovka_profile_57,2003-07-23,2004-07-27,0.01119922162124593,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
291,molchanovka_profile_59_2003-07-23_2004-07-27,molchanovka,molchanovka_profile_59,2003-07-23,2004-07-27,0.01119922162124593,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
292,molchanovka_profile_58_2003-07-23_2004-07-27,molchanovka,molchanovka_profile_58,2003-07-23,2004-07-27,0.01119922162124593,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
293,proleyskiy_profile_2_1999-07-09_2000-07-06,proleyskiy,proleyskiy_profile_2,1999-07-09,2000-07-06,0.011162890348378737,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
294,proleyskiy_profile_1_1999-07-09_2000-07-06,proleyskiy,proleyskiy_profile_1,1999-07-09,2000-07-06,0.011162890348378737,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
295,proleyskiy_profile_3_1999-07-09_2000-07-06,proleyskiy,proleyskiy_profile_3,1999-07-09,2000-07-06,0.011162890348378737,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
296,nizhniy_urakov_profile_3_1999-07-08_2000-07-08,nizhniy_urakov,nizhniy_urakov_profile_3,1999-07-08,2000-07-08,0.010743447094475746,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
297,nizhniy_urakov_profile_2_1999-07-08_2000-07-08,nizhniy_urakov,nizhniy_urakov_profile_2,1999-07-08,2000-07-08,0.010743447094475746,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
298,pichuga_yuzhny_profile_5_2006-09-25_2011-09-16,pichuga_yuzhny,pichuga_yuzhny_profile_5,2006-09-25,2011-09-16,0.010668569097304566,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
299,pichuga_yuzhny_profile_5_1980-11-05_1986-11-15,pichuga_yuzhny,pichuga_yuzhny_profile_5,1980-11-05,1986-11-15,0.010507973827732305,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
300,pichuga_yuzhny_profile_4_1980-11-05_1986-11-15,pichuga_yuzhny,pichuga_yuzhny_profile_4,1980-11-05,1986-11-15,0.010507973827732305,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
301,pichuga_yuzhny_profile_6_1980-11-05_1986-11-15,pichuga_yuzhny,pichuga_yuzhny_profile_6,1980-11-05,1986-11-15,0.010507973827732305,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
302,berezhnovka_profile_60_2013-07-09_2016-05-25,berezhnovka,berezhnovka_profile_60,2013-07-09,2016-05-25,0.010503794100848706,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
303,berezhnovka_profile_61_2013-07-09_2016-05-25,berezhnovka,berezhnovka_profile_61,2013-07-09,2016-05-25,0.010503794100848706,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
304,berezhnovka_profile_62_2013-07-09_2016-05-25,berezhnovka,berezhnovka_profile_62,2013-07-09,2016-05-25,0.010503794100848706,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
305,urakov_bugor_profile_3_2016-09-16_2016-10-12,urakov_bugor,urakov_bugor_profile_3,2016-09-16,2016-10-12,0.010339238786476464,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
306,urakov_bugor_profile_2_2016-09-16_2016-10-12,urakov_bugor,urakov_bugor_profile_2,2016-09-16,2016-10-12,0.010339238786476464,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
307,nizhniy_urakov_profile_1_1987-06-28_1989-08-07,nizhniy_urakov,nizhniy_urakov_profile_1,1987-06-28,1989-08-07,0.010313642171231905,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
308,nizhniy_urakov_profile_2_1987-06-28_1989-08-07,nizhniy_urakov,nizhniy_urakov_profile_2,1987-06-28,1989-08-07,0.010313642171231905,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
309,nizhniy_urakov_profile_3_1987-06-28_1989-08-07,nizhniy_urakov,nizhniy_urakov_profile_3,1987-06-28,1989-08-07,0.010313642171231905,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
310,urakov_bugor_profile_1_2022-10-11_2023-10-04,urakov_bugor,urakov_bugor_profile_1,2022-10-11,2023-10-04,0.010038081257768536,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
311,urakov_bugor_profile_2_2022-10-11_2023-10-04,urakov_bugor,urakov_bugor_profile_2,2022-10-11,2023-10-04,0.010038081257768536,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
312,pichuga_yuzhny_profile_5_1990-03-01_1995-07-14,pichuga_yuzhny,pichuga_yuzhny_profile_5,1990-03-01,1995-07-14,0.010035039196238065,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
313,pichuga_yuzhny_profile_6_1990-03-01_1995-07-14,pichuga_yuzhny,pichuga_yuzhny_profile_6,1990-03-01,1995-07-14,0.010035039196238065,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
314,urakov_bugor_profile_3_2014-07-12_2015-07-16,urakov_bugor,urakov_bugor_profile_3,2014-07-12,2015-07-16,0.009654907329271307,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
315,urakov_bugor_profile_1_2014-07-12_2015-07-16,urakov_bugor,urakov_bugor_profile_1,2014-07-12,2015-07-16,0.009654907329271307,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
316,urakov_bugor_profile_2_2014-07-12_2015-07-16,urakov_bugor,urakov_bugor_profile_2,2014-07-12,2015-07-16,0.009654907329271307,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
317,molchanovka_profile_57_1986-10-27_1989-05-21,molchanovka,molchanovka_profile_57,1986-10-27,1989-05-21,0.00944662687916879,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
318,molchanovka_profile_58_1986-10-27_1989-05-21,molchanovka,molchanovka_profile_58,1986-10-27,1989-05-21,0.00944662687916879,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
319,molchanovka_profile_59_1986-10-27_1989-05-21,molchanovka,molchanovka_profile_59,1986-10-27,1989-05-21,0.00944662687916879,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
320,urakov_bugor_profile_2_2022-08-03_2022-10-11,urakov_bugor,urakov_bugor_profile_2,2022-08-03,2022-10-11,0.009410148387803883,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
321,urakov_bugor_profile_1_2022-08-03_2022-10-11,urakov_bugor,urakov_bugor_profile_1,2022-08-03,2022-10-11,0.009410148387803883,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
322,pichuga_yuzhny_profile_5_2011-09-16_2013-07-02,pichuga_yuzhny,pichuga_yuzhny_profile_5,2011-09-16,2013-07-02,0.009372645093482393,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
323,pichuga_yuzhny_profile_4_2011-09-16_2013-07-02,pichuga_yuzhny,pichuga_yuzhny_profile_4,2011-09-16,2013-07-02,0.009372645093482393,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
324,pichuga_yuzhny_profile_4_2006-07-18_2006-09-25,pichuga_yuzhny,pichuga_yuzhny_profile_4,2006-07-18,2006-09-25,0.009218923372178223,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
325,molchanovka_profile_58_2010-07-24_2012-10-15,molchanovka,molchanovka_profile_58,2010-07-24,2012-10-15,0.009161747096917403,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
326,molchanovka_profile_57_2010-07-24_2012-10-15,molchanovka,molchanovka_profile_57,2010-07-24,2012-10-15,0.009161747096917403,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
327,molchanovka_profile_59_2010-07-24_2012-10-15,molchanovka,molchanovka_profile_59,2010-07-24,2012-10-15,0.009161747096917403,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
328,berezhnovka_profile_62_2016-05-25_2019-08-14,berezhnovka,berezhnovka_profile_62,2016-05-25,2019-08-14,0.008924527950638741,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
329,berezhnovka_profile_61_2016-05-25_2019-08-14,berezhnovka,berezhnovka_profile_61,2016-05-25,2019-08-14,0.008924527950638741,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
330,berezhnovka_profile_60_2016-05-25_2019-08-14,berezhnovka,berezhnovka_profile_60,2016-05-25,2019-08-14,0.008924527950638741,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
331,berezhnovka_profile_62_1980-11-27_1986-10-26,berezhnovka,berezhnovka_profile_62,1980-11-27,1986-10-26,0.00892139924321965,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
332,berezhnovka_profile_60_1980-11-27_1986-10-26,berezhnovka,berezhnovka_profile_60,1980-11-27,1986-10-26,0.00892139924321965,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
333,berezhnovka_profile_61_1980-11-27_1986-10-26,berezhnovka,berezhnovka_profile_61,1980-11-27,1986-10-26,0.00892139924321965,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
334,proleyskiy_profile_2_1987-07-01_1990-05-19,proleyskiy,proleyskiy_profile_2,1987-07-01,1990-05-19,0.00887918872006261,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
335,proleyskiy_profile_3_1987-07-01_1990-05-19,proleyskiy,proleyskiy_profile_3,1987-07-01,1990-05-19,0.00887918872006261,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
336,proleyskiy_profile_1_1987-07-01_1990-05-19,proleyskiy,proleyskiy_profile_1,1987-07-01,1990-05-19,0.00887918872006261,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
337,burty_profile_1_1987-06-30_1990-05-28,burty,burty_profile_1,1987-06-30,1990-05-28,0.008866240815431423,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
338,burty_profile_2_1987-06-30_1990-05-28,burty,burty_profile_2,1987-06-30,1990-05-28,0.008866240815431423,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
339,burty_profile_3_1987-06-30_1990-05-28,burty,burty_profile_3,1987-06-30,1990-05-28,0.008866240815431423,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
340,berezhnovka_profile_61_2006-09-30_2009-07-20,berezhnovka,berezhnovka_profile_61,2006-09-30,2009-07-20,0.008709241238703822,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
341,berezhnovka_profile_60_2006-09-30_2009-07-20,berezhnovka,berezhnovka_profile_60,2006-09-30,2009-07-20,0.008709241238703822,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
342,berezhnovka_profile_62_2006-09-30_2009-07-20,berezhnovka,berezhnovka_profile_62,2006-09-30,2009-07-20,0.008709241238703822,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
343,urakov_bugor_profile_3_2019-08-14_2023-10-04,urakov_bugor,urakov_bugor_profile_3,2019-08-14,2023-10-04,0.008670734762317608,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
344,urakov_bugor_profile_2_2019-10-09_2022-08-03,urakov_bugor,urakov_bugor_profile_2,2019-10-09,2022-08-03,0.008450500668371816,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
345,urakov_bugor_profile_1_2019-10-09_2022-08-03,urakov_bugor,urakov_bugor_profile_1,2019-10-09,2022-08-03,0.008450500668371816,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
346,molchanovka_profile_57_2009-07-19_2010-07-24,molchanovka,molchanovka_profile_57,2009-07-19,2010-07-24,0.008439888866199424,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
347,molchanovka_profile_58_2009-07-19_2010-07-24,molchanovka,molchanovka_profile_58,2009-07-19,2010-07-24,0.008439888866199424,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
348,molchanovka_profile_59_2009-07-19_2010-07-24,molchanovka,molchanovka_profile_59,2009-07-19,2010-07-24,0.008439888866199424,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
349,molchanovka_profile_57_2006-07-23_2006-09-30,molchanovka,molchanovka_profile_57,2006-07-23,2006-09-30,0.008126166466245238,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
350,molchanovka_profile_58_2006-07-23_2006-09-30,molchanovka,molchanovka_profile_58,2006-07-23,2006-09-30,0.008126166466245238,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
351,nizhniy_urakov_profile_4_2010-07-23_2011-09-15,nizhniy_urakov,nizhniy_urakov_profile_4,2010-07-23,2011-09-15,0.007853305639941788,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
352,nizhniy_urakov_profile_3_2010-07-23_2011-09-15,nizhniy_urakov,nizhniy_urakov_profile_3,2010-07-23,2011-09-15,0.007853305639941788,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
353,nizhniy_urakov_profile_2_2010-07-23_2011-09-15,nizhniy_urakov,nizhniy_urakov_profile_2,2010-07-23,2011-09-15,0.007853305639941788,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
354,proleyskiy_profile_1_2004-07-19_2006-07-19,proleyskiy,proleyskiy_profile_1,2004-07-19,2006-07-19,0.007565343976754349,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
355,proleyskiy_profile_2_2004-07-19_2006-07-19,proleyskiy,proleyskiy_profile_2,2004-07-19,2006-07-19,0.007565343976754349,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
356,proleyskiy_profile_3_2004-07-19_2006-07-19,proleyskiy,proleyskiy_profile_3,2004-07-19,2006-07-19,0.007565343976754349,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
357,proleyskiy_profile_3_1997-08-14_1999-07-09,proleyskiy,proleyskiy_profile_3,1997-08-14,1999-07-09,0.0075371884324643874,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
358,proleyskiy_profile_2_1997-08-14_1999-07-09,proleyskiy,proleyskiy_profile_2,1997-08-14,1999-07-09,0.0075371884324643874,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
359,proleyskiy_profile_1_1997-08-14_1999-07-09,proleyskiy,proleyskiy_profile_1,1997-08-14,1999-07-09,0.0075371884324643874,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
360,urakov_bugor_profile_2_2000-07-09_2003-07-25,urakov_bugor,urakov_bugor_profile_2,2000-07-09,2003-07-25,0.007513079928398293,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
361,burty_profile_3_2019-10-08_2020-08-18,burty,burty_profile_3,2019-10-08,2020-08-18,0.0070309820639975085,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
362,burty_profile_1_2019-10-08_2020-08-18,burty,burty_profile_1,2019-10-08,2020-08-18,0.0070309820639975085,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
363,burty_profile_2_2019-10-08_2020-08-18,burty,burty_profile_2,2019-10-08,2020-08-18,0.0070309820639975085,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
364,proleyskiy_profile_2_2019-10-10_2020-08-17,proleyskiy,proleyskiy_profile_2,2019-10-10,2020-08-17,0.007028954595209805,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
365,proleyskiy_profile_3_2019-10-10_2020-08-17,proleyskiy,proleyskiy_profile_3,2019-10-10,2020-08-17,0.007028954595209805,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
366,proleyskiy_profile_1_2000-07-06_2001-07-06,proleyskiy,proleyskiy_profile_1,2000-07-06,2001-07-06,0.006980272131139795,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
367,proleyskiy_profile_2_2000-07-06_2001-07-06,proleyskiy,proleyskiy_profile_2,2000-07-06,2001-07-06,0.006980272131139795,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
368,burty_profile_3_2000-07-15_2001-07-10,burty,burty_profile_3,2000-07-15,2001-07-10,0.006960917064902319,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
369,burty_profile_1_2000-07-15_2001-07-10,burty,burty_profile_1,2000-07-15,2001-07-10,0.006960917064902319,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
370,burty_profile_2_2000-07-15_2001-07-10,burty,burty_profile_2,2000-07-15,2001-07-10,0.006960917064902319,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
371,nizhniy_urakov_profile_3_2000-07-08_2001-07-16,nizhniy_urakov,nizhniy_urakov_profile_3,2000-07-08,2001-07-16,0.0064104050386228646,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
372,nizhniy_urakov_profile_1_2000-07-08_2001-07-16,nizhniy_urakov,nizhniy_urakov_profile_1,2000-07-08,2001-07-16,0.0064104050386228646,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
373,nizhniy_urakov_profile_4_2000-07-08_2001-07-16,nizhniy_urakov,nizhniy_urakov_profile_4,2000-07-08,2001-07-16,0.0064104050386228646,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
374,nizhniy_urakov_profile_2_2000-07-08_2001-07-16,nizhniy_urakov,nizhniy_urakov_profile_2,2000-07-08,2001-07-16,0.0064104050386228646,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
375,proleyskiy_profile_2_2020-08-17_2022-08-04,proleyskiy,proleyskiy_profile_2,2020-08-17,2022-08-04,0.006309972952746368,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
376,proleyskiy_profile_3_2020-08-17_2022-08-04,proleyskiy,proleyskiy_profile_3,2020-08-17,2022-08-04,0.006309972952746368,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
377,burty_profile_3_2020-08-18_2022-08-04,burty,burty_profile_3,2020-08-18,2022-08-04,0.006309198739537039,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
378,burty_profile_1_2020-08-18_2022-08-04,burty,burty_profile_1,2020-08-18,2022-08-04,0.006309198739537039,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
379,burty_profile_2_2020-08-18_2022-08-04,burty,burty_profile_2,2020-08-18,2022-08-04,0.006309198739537039,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
380,burty_profile_1_2022-08-04_2023-08-15,burty,burty_profile_1,2022-08-04,2023-08-15,0.006250685323669132,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
381,burty_profile_2_2022-08-04_2023-08-15,burty,burty_profile_2,2022-08-04,2023-08-15,0.006250685323669132,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
382,burty_profile_3_2022-08-04_2023-08-15,burty,burty_profile_3,2022-08-04,2023-08-15,0.006250685323669132,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
383,proleyskiy_profile_3_2022-08-04_2023-08-14,proleyskiy,proleyskiy_profile_3,2022-08-04,2023-08-14,0.00625012768627378,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
384,proleyskiy_profile_2_2022-08-04_2023-08-14,proleyskiy,proleyskiy_profile_2,2022-08-04,2023-08-14,0.00625012768627378,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
385,berezhnovka_profile_62_2009-07-20_2010-07-24,berezhnovka,berezhnovka_profile_62,2009-07-20,2010-07-24,0.006234103511061397,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
386,berezhnovka_profile_60_2009-07-20_2010-07-24,berezhnovka,berezhnovka_profile_60,2009-07-20,2010-07-24,0.006234103511061397,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
387,berezhnovka_profile_61_2009-07-20_2010-07-24,berezhnovka,berezhnovka_profile_61,2009-07-20,2010-07-24,0.006234103511061397,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
388,berezhnovka_profile_62_2005-10-15_2006-07-22,berezhnovka,berezhnovka_profile_62,2005-10-15,2006-07-22,0.006228561123702623,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
