interval_id,site_id,profile_id,date_start,date_end,days_between,years_between,brow_pos_start_m,brow_pos_end_m,retreat_m,retreat_rate_m_per_year,retreat_abs_m,retreat_rate_abs_m_per_year,n_raw_points_used,calc_method,qc_flag,qc_note,site_name,shore_type,shore_orientation_text,shore_orientation_deg,exposure_sectors_text,lithology_text,lithology_class,notes,source_file,source_sheet,profile_num,profile_name,sheet_name_raw,start_date,end_date,n_observations,source_file_profile,in_project_scope,scope_status,scope_note,n_wind_obs,mean_wind_speed_ms,max_wind_speed_ms,coverage_wind,n_water_obs,mean_level,max_level,min_level,range_level,coverage_water,water_variable_is_ambiguous,qc_flag_analysis,qc_note_analysis
proleyskiy_profile_2_2020-08-17_2022-08-04,proleyskiy,proleyskiy_profile_2,2020-08-17,2022-08-04,717,1.9630390143737169,19.38,19.08,-0.3000000000000007,-0.1528242677824271,0.3000000000000007,0.1528242677824271,2,mean_brow_position_pn_by_date_then_difference,,,Пролейский,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,2.0,ПРОФИЛЬ № 2,Пролейский,1987-07-01,2023-08-14,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,14.0,,,0.009749303621169917,0,,,,,0.0,False,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER,"Wind coverage is 0.01, below the 0.8 threshold; interval summaries should be treated as screening-only. Water coverage is 0.00, below the 0.8 threshold."
proleyskiy_profile_2_2022-08-04_2023-08-14,proleyskiy,proleyskiy_profile_2,2022-08-04,2023-08-14,375,1.026694045174538,19.08,19.2,0.120000000000001,0.1168800000000009,0.120000000000001,0.1168800000000009,2,mean_brow_position_pn_by_date_then_difference,,,Пролейский,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,2.0,ПРОФИЛЬ № 2,Пролейский,1987-07-01,2023-08-14,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,0,,,,,0.0,False,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER,"No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water coverage is 0.00, below the 0.8 threshold."
proleyskiy_profile_3_1987-07-01_1990-05-19,proleyskiy,proleyskiy_profile_3,1987-07-01,1990-05-19,1053,2.8829568788501025,65.4,59.11,-6.290000000000006,-2.181787749287752,6.290000000000006,2.181787749287752,2,mean_brow_position_pn_by_date_then_difference,,,Пролейский,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Пролейский,1987-07-01,2023-08-14,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,4,14.54625,14.795,14.335,0.4599999999999991,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
proleyskiy_profile_3_1990-05-19_1993-05-25,proleyskiy,proleyskiy_profile_3,1990-05-19,1993-05-25,1102,3.017111567419576,59.11,49.74,-9.369999999999996,-3.105619328493647,9.369999999999996,3.105619328493647,2,mean_brow_position_pn_by_date_then_difference,,,Пролейский,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Пролейский,1987-07-01,2023-08-14,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,4,14.717500000000001,14.795,14.635000000000002,0.15999999999999837,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
proleyskiy_profile_3_1993-05-25_1995-07-17,proleyskiy,proleyskiy_profile_3,1993-05-25,1995-07-17,783,2.143737166324436,49.74,48.24,-1.5,-0.6997126436781609,1.5,0.6997126436781609,2,mean_brow_position_pn_by_date_then_difference,,,Пролейский,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Пролейский,1987-07-01,2023-08-14,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,3,14.68,14.75,14.635000000000002,0.11499999999999844,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
proleyskiy_profile_3_1995-07-17_1997-08-14,proleyskiy,proleyskiy_profile_3,1995-07-17,1997-08-14,759,2.078028747433265,48.24,42.7,-5.539999999999999,-2.66598814229249,5.539999999999999,2.66598814229249,2,mean_brow_position_pn_by_date_then_difference,,,Пролейский,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Пролейский,1987-07-01,2023-08-14,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,3,14.653333333333334,14.75,14.525,0.22499999999999964,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
proleyskiy_profile_3_1997-08-14_1999-07-09,proleyskiy,proleyskiy_profile_3,1997-08-14,1999-07-09,694,1.9000684462696784,42.7,40.19,-2.510000000000005,-1.3210050432276683,2.510000000000005,1.3210050432276683,2,mean_brow_position_pn_by_date_then_difference,,,Пролейский,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Пролейский,1987-07-01,2023-08-14,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,3,14.673333333333334,14.685,14.655,0.030000000000001137,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
proleyskiy_profile_3_1999-07-09_2000-07-06,proleyskiy,proleyskiy_profile_3,1999-07-09,2000-07-06,363,0.9938398357289528,40.19,34.980000000000004,-5.209999999999994,-5.242293388429746,5.209999999999994,5.242293388429746,2,mean_brow_position_pn_by_date_then_difference,,,Пролейский,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Пролейский,1987-07-01,2023-08-14,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,2,14.7025,14.75,14.655,0.09500000000000064,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
proleyskiy_profile_3_2000-07-06_2003-07-16,proleyskiy,proleyskiy_profile_3,2000-07-06,2003-07-16,1105,3.025325119780972,34.980000000000004,29.2,-5.780000000000005,-1.910538461538463,5.780000000000005,1.910538461538463,2,mean_brow_position_pn_by_date_then_difference,,,Пролейский,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Пролейский,1987-07-01,2023-08-14,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,4,14.84,14.895,14.75,0.14499999999999957,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
proleyskiy_profile_3_2003-07-16_2004-07-19,proleyskiy,proleyskiy_profile_3,2003-07-16,2004-07-19,369,1.0102669404517457,29.2,26.95,-2.25,-2.227134146341464,2.25,2.227134146341464,2,mean_brow_position_pn_by_date_then_difference,,,Пролейский,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Пролейский,1987-07-01,2023-08-14,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,2,14.8475,14.89,14.805,0.08500000000000085,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
proleyskiy_profile_3_2004-07-19_2006-07-19,proleyskiy,proleyskiy_profile_3,2004-07-19,2006-07-19,730,1.998631074606434,26.95,27.06,0.1099999999999994,0.0550376712328764,0.1099999999999994,0.0550376712328764,2,mean_brow_position_pn_by_date_then_difference,,,Пролейский,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Пролейский,1987-07-01,2023-08-14,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,3,14.848333333333334,14.93,14.805,0.125,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
proleyskiy_profile_3_2006-07-19_2006-09-26,proleyskiy,proleyskiy_profile_3,2006-07-19,2006-09-26,69,0.188911704312115,27.06,22.6,-4.459999999999997,-23.60891304347825,4.459999999999997,23.60891304347825,2,mean_brow_position_pn_by_date_then_difference,,,Пролейский,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Пролейский,1987-07-01,2023-08-14,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,1,14.81,14.81,14.81,0.0,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
proleyskiy_profile_3_2006-09-26_2008-11-22,proleyskiy,proleyskiy_profile_3,2006-09-26,2008-11-22,788,2.157426420260096,22.6,22.61,0.009999999999998,0.004635152284263,0.009999999999998,0.004635152284263,2,mean_brow_position_pn_by_date_then_difference,,,Пролейский,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Пролейский,1987-07-01,2023-08-14,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,3,14.776666666666666,14.81,14.73,0.08000000000000007,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
proleyskiy_profile_3_2008-11-22_2009-07-15,proleyskiy,proleyskiy_profile_3,2008-11-22,2009-07-15,235,0.6433949349760438,22.61,22.41,-0.1999999999999993,-0.3108510638297861,0.1999999999999993,0.3108510638297861,2,mean_brow_position_pn_by_date_then_difference,,,Пролейский,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Пролейский,1987-07-01,2023-08-14,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,2,14.717500000000001,14.73,14.705,0.025000000000000355,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
proleyskiy_profile_3_2009-07-15_2010-07-20,proleyskiy,proleyskiy_profile_3,2009-07-15,2010-07-20,370,1.0130047912388775,22.41,22.52,0.1099999999999994,0.1085878378378372,0.1099999999999994,0.1085878378378372,2,mean_brow_position_pn_by_date_then_difference,,,Пролейский,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Пролейский,1987-07-01,2023-08-14,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,2,14.535,14.705,14.365,0.33999999999999986,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
proleyskiy_profile_3_2010-07-20_2011-07-13,proleyskiy,proleyskiy_profile_3,2010-07-20,2011-07-13,358,0.9801505817932924,22.52,21.99,-0.5300000000000011,-0.5407332402234648,0.5300000000000011,0.5407332402234648,2,mean_brow_position_pn_by_date_then_difference,,,Пролейский,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Пролейский,1987-07-01,2023-08-14,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,403.0,6.379052369077307,13.0,0.2924791086350975,2,14.385,14.405,14.365,0.03999999999999915,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,"Wind coverage is 0.29, below the 0.8 threshold; interval summaries should be treated as screening-only. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy."
proleyskiy_profile_3_2011-07-13_2012-10-17,proleyskiy,proleyskiy_profile_3,2011-07-13,2012-10-17,462,1.264887063655031,21.99,21.77,-0.2199999999999988,-0.1739285714285705,0.2199999999999988,0.1739285714285705,2,mean_brow_position_pn_by_date_then_difference,,,Пролейский,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Пролейский,1987-07-01,2023-08-14,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,490.0,6.188139059304704,11.0,0.24622030237580994,2,14.515,14.625,14.405,0.22000000000000064,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,"Wind coverage is 0.25, below the 0.8 threshold; interval summaries should be treated as screening-only. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy."
proleyskiy_profile_3_2012-10-17_2013-07-04,proleyskiy,proleyskiy_profile_3,2012-10-17,2013-07-04,260,0.7118412046543463,21.77,21.59,-0.1799999999999997,-0.2528653846153842,0.1799999999999997,0.2528653846153842,2,mean_brow_position_pn_by_date_then_difference,,,Пролейский,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Пролейский,1987-07-01,2023-08-14,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,2,14.690000000000001,14.755,14.625,0.13000000000000078,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
proleyskiy_profile_3_2013-07-04_2014-07-08,proleyskiy,proleyskiy_profile_3,2013-07-04,2014-07-08,369,1.0102669404517457,21.59,21.56,-0.0300000000000011,-0.0296951219512206,0.0300000000000011,0.0296951219512206,2,mean_brow_position_pn_by_date_then_difference,,,Пролейский,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Пролейский,1987-07-01,2023-08-14,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,2,14.6375,14.755,14.52,0.2350000000000012,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
proleyskiy_profile_3_2014-07-08_2015-07-13,proleyskiy,proleyskiy_profile_3,2014-07-08,2015-07-13,370,1.0130047912388775,21.56,21.52,-0.0399999999999991,-0.0394864864864856,0.0399999999999991,0.0394864864864856,2,mean_brow_position_pn_by_date_then_difference,,,Пролейский,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Пролейский,1987-07-01,2023-08-14,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,2,14.535,14.55,14.52,0.030000000000001137,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
proleyskiy_profile_3_2015-07-13_2016-09-15,proleyskiy,proleyskiy_profile_3,2015-07-13,2016-09-15,430,1.1772758384668036,21.52,21.32,-0.1999999999999993,-0.1698837209302319,0.1999999999999993,0.1698837209302319,2,mean_brow_position_pn_by_date_then_difference,,,Пролейский,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Пролейский,1987-07-01,2023-08-14,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,2,14.6675,14.785,14.55,0.23499999999999943,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
proleyskiy_profile_3_2016-09-15_2019-10-10,proleyskiy,proleyskiy_profile_3,2016-09-15,2019-10-10,1120,3.0663928815879533,21.32,21.39,0.0700000000000002,0.022828125,0.0700000000000002,0.022828125,2,mean_brow_position_pn_by_date_then_difference,,,Пролейский,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Пролейский,1987-07-01,2023-08-14,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,3,14.735,14.785,14.64,0.14499999999999957,0.75,True,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER;AMBIGUOUS_WATER_VARIABLE,"No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water coverage is 0.75, below the 0.8 threshold. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy."
proleyskiy_profile_3_2019-10-10_2020-08-17,proleyskiy,proleyskiy_profile_3,2019-10-10,2020-08-17,312,0.8542094455852156,21.39,21.26,-0.129999999999999,-0.1521874999999988,0.129999999999999,0.1521874999999988,2,mean_brow_position_pn_by_date_then_difference,,,Пролейский,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Пролейский,1987-07-01,2023-08-14,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,0,,,,,0.0,False,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER,"No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water coverage is 0.00, below the 0.8 threshold."
proleyskiy_profile_3_2020-08-17_2022-08-04,proleyskiy,proleyskiy_profile_3,2020-08-17,2022-08-04,717,1.9630390143737169,21.26,21.29,0.0299999999999975,0.0152824267782414,0.0299999999999975,0.0152824267782414,2,mean_brow_position_pn_by_date_then_difference,,,Пролейский,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Пролейский,1987-07-01,2023-08-14,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,14.0,,,0.009749303621169917,0,,,,,0.0,False,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER,"Wind coverage is 0.01, below the 0.8 threshold; interval summaries should be treated as screening-only. Water coverage is 0.00, below the 0.8 threshold."
proleyskiy_profile_3_2022-08-04_2023-08-14,proleyskiy,proleyskiy_profile_3,2022-08-04,2023-08-14,375,1.026694045174538,21.29,21.05,-0.2399999999999984,-0.2337599999999985,0.2399999999999984,0.2337599999999985,2,mean_brow_position_pn_by_date_then_difference,,,Пролейский,Берег острова,Запад,270.0,"СЗ, З, ЮЗ","Супеси, пески",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,3.0,ПРОФИЛЬ № 3,Пролейский,1987-07-01,2023-08-14,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,0,,,,,0.0,False,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER,"No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water coverage is 0.00, below the 0.8 threshold."
suvodskaya_profile_2_2009-10-16_2010-07-28,suvodskaya,suvodskaya_profile_2,2009-10-16,2010-07-28,285,0.7802874743326489,31.76,31.58,-0.1800000000000032,-0.2306842105263199,0.1800000000000032,0.2306842105263199,2,mean_brow_position_pn_by_date_then_difference,,,Суводская,Правый,Восток,90.0,"СВ, В, ЮВ, Ю",Белые пески и серые песчаники на контакте с пластом ржавого песка,Среднее по твердости,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,2.0,ПРОФИЛЬ № 2,Суводская,2009-07-16,2025-04-23,6,data/raw/profiles/251001 БРОВКИ Баранова.xls,False,reviewed,Present in the metadata workbook but not listed among the nine scoped map/source-document sites.,0.0,,,0.0,0,,,,,0.0,False,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER,"No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water coverage is 0.00, below the 0.8 threshold."
suvodskaya_profile_2_2010-07-28_2013-07-13,suvodskaya,suvodskaya_profile_2,2010-07-28,2013-07-13,1081,2.9596167008898013,31.58,31.18,-0.3999999999999986,-0.1351526364477331,0.3999999999999986,0.1351526364477331,2,mean_brow_position_pn_by_date_then_difference,,,Суводская,Правый,Восток,90.0,"СВ, В, ЮВ, Ю",Белые пески и серые песчаники на контакте с пластом ржавого песка,Среднее по твердости,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,2.0,ПРОФИЛЬ № 2,Суводская,2009-07-16,2025-04-23,6,data/raw/profiles/251001 БРОВКИ Баранова.xls,False,reviewed,Present in the metadata workbook but not listed among the nine scoped map/source-document sites.,893.0,6.274157303370787,13.0,0.2024029574861368,0,,,,,0.0,False,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER,"Wind coverage is 0.20, below the 0.8 threshold; interval summaries should be treated as screening-only. Water coverage is 0.00, below the 0.8 threshold."
suvodskaya_profile_2_2013-07-13_2025-04-23,suvodskaya,suvodskaya_profile_2,2013-07-13,2025-04-23,4302,11.7782340862423,31.18,26.74,-4.440000000000001,-0.3769665271966528,4.440000000000001,0.3769665271966528,2,mean_brow_position_pn_by_date_then_difference,,,Суводская,Правый,Восток,90.0,"СВ, В, ЮВ, Ю",Белые пески и серые песчаники на контакте с пластом ржавого песка,Среднее по твердости,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,2.0,ПРОФИЛЬ № 2,Суводская,2009-07-16,2025-04-23,6,data/raw/profiles/251001 БРОВКИ Баранова.xls,False,reviewed,Present in the metadata workbook but not listed among the nine scoped map/source-document sites.,171.0,6.276315789473684,12.0,0.011852196142226355,0,,,,,0.0,False,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER,"Wind coverage is 0.01, below the 0.8 threshold; interval summaries should be treated as screening-only. Water coverage is 0.00, below the 0.8 threshold."
